X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,CITY_NAME2,POP_updated,POP_updated_year,POP_SOURCE_updated,comments
11251729.23,1537414.676,1211,2202,Chachoengsao,THA-CHC,Chachoengsao,TH,Thailand,Provincial capital,206250,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Chachoengsao,38902,2019,citypopulation.de,
11199185.87,1526991.012,1212,2203,Samut Prakan,THA-SPR,Samut Prakan,TH,Thailand,Provincial capital,1082993,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,Samut Prakan,50843,2019,citypopulation.de,
11162451.11,1521036.125,1213,2204,Samut Sakhon,THA-SSH,Samut Sakhon,TH,Thailand,Provincial capital,479186,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Samut Sakhon,67515,2019,citypopulation.de,
11241821.67,1501806.551,1214,2205,Chon Buri,THA-CBU,Chon Buri,TH,Thailand,Provincial capital,1158989,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,Chon Buri,26313,2019,citypopulation.de,
11109685.34,1323296.229,1215,2206,Prachuap Khiri Khan,THA-PKK,Prachuap Khiri Khan,TH,Thailand,Provincial capital,177011,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Prachuap Khiri Khan,,,,
11078148.3,1578037.704,1216,2207,Kanchanaburi,THA-KNC,Kanchanaburi,TH,Thailand,Provincial capital,292521,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Kanchanaburi,27816,2019,citypopulation.de,
11139073.34,1553344.05,1217,2208,Nakhon Pathom,THA-NPT,Nakhon Pathom,TH,Thailand,Provincial capital,339736,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Nakhon Pathom,74446,2019,citypopulation.de,
11120817.17,1516914.441,1218,2209,Ratchaburi,THA-RTC,Ratchaburi,TH,Thailand,Provincial capital,317886,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Ratchaburi,35470,2019,citypopulation.de,
11132060.22,1506955.914,1219,2210,Samut Songkhram,THA-SSN,Samut Songkhram,TH,Thailand,Provincial capital,42550,7,"Less than 50,000",0,1,UN_Data_2010_2020,Samut Songkhram,27831,2019,citypopulation.de,
11126383.6,1471159.797,1220,2211,Phet Buri,THA-PHB,Phetchaburi,TH,Thailand,Provincial capital,175675,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Phet Buri,21647,2019,citypopulation.de,
12061466.97,2481536.434,1221,2212,Fangcheng Gang,CHN-GNG,Guangxi,CH,China,Other,0,0, ,57745,0, ,Fangcheng Gang,416752,2020,citypopulation.de,
11920202.55,2385679.691,1222,2213,Hon Gai,VNM-QNI,Quang Ninh,VM,Vietnam,Provincial capital,0,0, ,57700,0, ,Hon Gai,270054,2019,citypopulation.de,
11660383.19,1869782.011,1223,2214,Savannakhet,LAO-SVN,Savannakhet,LA,Laos,Provincial capital,0,0, ,0,1, ,Savannakhet,91684,2015,citypopulation.de,
11594036,1780184.712,1224,2215,Yasothon,THA-YST,Yasothon,TH,Thailand,Provincial capital,127173,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Yasothon,20327,2019,citypopulation.de,
11847399.27,1771856.952,1225,2216,Saravan,LAO-SRV,Saravan,LA,Laos,Provincial capital,0,0, ,0,1, ,Saravan,12659,2015,citypopulation.de,
11672628.11,1716759.295,1226,2217,Ubon Ratchathani,THA-URT,Ubon Ratchathani,TH,Thailand,Provincial capital,411954,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Ubon Ratchathani,74977,2019,citypopulation.de,
11614296.91,1702341.398,1227,2218,Sisaket,THA-SSK,Sisaket,TH,Thailand,Provincial capital,160508,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Sisaket,41508,2019,citypopulation.de,
11785027.51,1675754.547,1228,2219,Champasak,LAO-CHM,Champasak,LA,Laos,Provincial capital,0,0, ,0,1, ,Champasak,15440,2015,citypopulation.de,
11893263.11,1667082.373,1229,2220,Attapu,LAO-ATT,Attapeu,LA,Laos,Provincial capital,0,0, ,0,0, ,Attapu,15986,2015,citypopulation.de,
11285347.15,1579838.784,1230,2221,Prachin Buri,THA-PBU,Prachin Buri,TH,Thailand,Provincial capital,77645,6,"50,000 to 99,999",0,1,UN_Data_2010_2020,Prachin Buri,,,,
11562087.18,1501920.859,1231,2222,Siemreab,KHM-SOM,Siemreab-Otdar Meanchey,CB,Cambodia,Provincial capital,0,0, ,0,0, ,Siemreab,225607,2019,citypopulation.de,
11488616.65,1469901.794,1232,2223,Batdambang,KHM-BTD,Batdambang,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Batdambang,151827,2019,citypopulation.de,
11274994.77,1422854.541,1233,2224,Rayong,THA-RYN,Rayong,TH,Thailand,Provincial capital,445939,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Rayong,63565,2019,citypopulation.de,
11367612.15,1414754.375,1234,2225,Chanthaburi,THA-CHN,Chanthaburi,TH,Thailand,Provincial capital,243126,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Chanthaburi,23024,2019,citypopulation.de,
11569212.53,1406542.545,1235,2226,Pouthisat,KHM-PTH,Pouthisat,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Pouthisat,62469,2019,citypopulation.de,
11411249.83,1372692.819,1236,2227,Trat,THA-TRA,Trat,TH,Thailand,Provincial capital,110398,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Trat,,,,
11470654.03,1301802.608,1237,2228,Krong Kaoh Kong,KHM-KKO,Kaoh Kong,CB,Cambodia,Provincial capital,0,0, ,0,0, ,Krong Kaoh Kong,,,,
11447762.19,1854921.604,1238,2229,Khon Kaen,THA-KKA,Khon Kaen,TH,Thailand,Provincial capital,703123,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Khon Kaen,114459,2019,citypopulation.de,
11522569.22,1854340.838,1239,2230,Kalasin,THA-KLS,Kalasin,TH,Thailand,Provincial capital,428940,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Kalasin,33398,2019,citypopulation.de,
11499081.24,1826040.615,1240,2231,Maha Sarakham,THA-MSR,Maha Sarakham,TH,Thailand,Provincial capital,153740,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Maha Sarakham,51276,2019,citypopulation.de,
11538821.64,1810629.136,1241,2232,Roi Et,THA-RET,Roi Et,TH,Thailand,Provincial capital,365113,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Roi Et,36225,2019,citypopulation.de,
11359041.1,1781341.463,1242,2233,Chaiyaphum,THA-CHY,Chaiyaphum,TH,Thailand,Provincial capital,205112,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Chaiyaphum,36067,2019,citypopulation.de,
11478375.48,1688738.934,1243,2234,Buriram,THA-BRR,Buriram,TH,Thailand,Provincial capital,8305218,1,"5,000,000 and greater",0,1,UN_Data_2010_2020,Buriram,25968,2019,citypopulation.de,
11365943.03,1685627.537,1244,2235,Nakhon Ratchasima,THA-NRT,Nakhon Ratchasima,TH,Thailand,Provincial capital,653075,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Nakhon Ratchasima,126391,2019,citypopulation.de,
11521233.71,1676065.549,1245,2236,Surin,THA-SUR,Surin,TH,Thailand,Provincial capital,153159,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Surin,39025,2019,citypopulation.de,
11684839.98,1553195.473,1246,2237,Phnum Tbeng Meanchey,KHM-PVI,Preah Vihear,CB,Cambodia,Provincial capital,0,0, ,0,0, ,Phnum Tbeng Meanchey,,,,
11796971.86,1519548.133,1247,2238,Stoeng Treng,KHM-STR,Stoeng Treng,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Stoeng Treng,28736,2019,citypopulation.de,
11676189.79,1426847.438,1248,2239,Kampong Thum,KHM-KTH,Kampong Thum,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Kampong Thum,53118,2019,citypopulation.de,
11802537.29,1399130.262,1249,2240,Kracheh,KHM-KRC,Kracheh,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Kracheh,,,,
11651142.9,1374970.833,1250,2241,Kampong Chnang,KHM-KCN,Kampong Chhnang,CB,Cambodia,Provincial capital,0,0, ,0,0, ,Kampong Chnang,53737,2019,citypopulation.de,
11740309.81,1344683.827,1251,2242,Kampong Cham,KHM-KCH,Kampong Cham,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Kampong Cham,54475,2019,citypopulation.de,
11678882.81,1296212.388,1252,2243,Phnom Penh,KHM-PPE,Phnum Penh,CB,Cambodia,National and provincial capital,1958000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Phnom Penh,2189460,2019,citypopulation.de,
11724614.42,1287039.622,1253,2244,Prey Veng,KHM-PVE,Prey Veng,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Prey Veng,36254,2019,citypopulation.de,
11635001.67,1283404.393,1254,2245,Kampong Spoe,KHM-KSP,Kampong Spoe,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Kampong Spoe,50359,2019,citypopulation.de,
11816229.92,1268756.149,1255,2246,Tay Ninh,VNM-TNI,Tay Ninh,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Tay Ninh,108691,2019,citypopulation.de,
11506728.56,2194215.688,1256,2247,Xiangkhoang,LAO-XNG,Xiangkhoang,LA,Laos,Provincial capital,0,0, ,0,1, ,Xiangkhoang,,,,
11297147.25,2177907.74,1257,2248,Muang Xaignabouri,LAO-XGN,Xaignabouri,LA,Laos,Provincial capital,0,0, ,0,0, ,Muang Xaignabouri,,,,
11430311.52,2037751.858,1258,2249,Vientiane,LAO-VNG,Viangchan,LA,Laos,National and provincial capital,1246000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020,Vientiane,620157,2015,citypopulation.de,
11437743.42,2023975.288,1259,2250,Nong Khai,THA-NKH,Nong Khai,TH,Thailand,Provincial capital,232798,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Nong Khai,47524,2019,citypopulation.de,
11325088.55,1977938.963,1260,2251,Loei,THA-LOE,Loei,TH,Thailand,Provincial capital,164180,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Loei,20446,2019,citypopulation.de,
11442530.39,1968254.033,1261,2252,Udon Thani,THA-UTA,Udon Thani,TH,Thailand,Provincial capital,483057,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Udon Thani,130531,2019,citypopulation.de,
11836938.68,2326452.617,1262,2253,Thai Binh,VNM-TBI,Thai Binh,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Thai Binh,124332,2019,citypopulation.de,
11712034.87,2489687.698,1263,2254,Tuyen Quang,VNM-TQN,Tuyen Quang,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Tuyen Quang,62375,2019,citypopulation.de,
11674631.86,2476143.95,1264,2255,Yen Bai,VNM-YBA,Yen Bai,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Yen Bai,75822,2019,citypopulation.de,
11784615.73,2457702.519,1265,2256,Thai Nguyen,VNM-BTH,Bac Thai,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Thai Nguyen,249004,2019,citypopulation.de,
11736191.1,2428283.723,1266,2257,Viet Tri,VNM-VPH,Vinh Phu,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Viet Tri,140935,2019,citypopulation.de,
11779828.78,2395456.493,1267,2258,Hanoi,VNM-HNO,Ha Noi,VM,Vietnam,National capital and provincial capital enclave,4201000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Hanoi,3605364,2019,citypopulation.de,
11725616.3,2371618.938,1268,2259,Hoa Binh,VNM-HBN,Hoa Binh,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Hoa Binh,73847,2019,citypopulation.de,
11797083.07,2303026.108,1269,2260,Ninh Binh,VNM-NBN,Ninh Binh,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Ninh Binh,106618,2019,citypopulation.de,
11775041.81,2250418.02,1270,2261,Thanh Hoa,VNM-THO,Thanh Hoa,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Thanh Hoa,249012,2019,citypopulation.de,
11884135.02,2493045.35,1271,2262,Lang Son,VNM-LSO,Lang Son,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Lang Son,74492,2019,citypopulation.de,
11821239.3,2424221.447,1272,2263,Phu Lang Thuong,VNM-HBA,Ha Bac,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Phu Lang Thuong,,,,
11836713.26,2384964.17,1273,2264,Hai Duong,VNM-HHU,Hai Hung,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Hai Duong,215593,2019,citypopulation.de,
11875539.95,2375353.959,1274,2265,Haiphong,VNM-HPH,Hai Phong,VM,Vietnam,Other,1280000,2,"1,000,000 to 4,999,999",57680,0,UN_Habitat_2020,Haiphong,841520,2019,citypopulation.de,
11926024.45,1903370.895,1275,2266,Dong Ha,VNM-QTR,Quang Tri,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Dong Ha,95658,2019,citypopulation.de,
11976307.56,1858403.325,1276,2267,Hue,VNM-TTH,Thua Thien Hue,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Hue,351456,2019,citypopulation.de,
12046438.85,1810745.912,1277,2268,Da Nang,VNM-QND,Quang Nam-Da Nang,VM,Vietnam,Provincial capital,1140000,2,"1,000,000 to 4,999,999",57650,0,UN_Habitat_2020,Da Nang,988561,2019,citypopulation.de,
12112896.25,1703494.393,1278,2269,Quang Ngai,VNM-QNG,Quang Ngai,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Quang Ngai,129139,2019,citypopulation.de,
12024175.16,1614401.536,1279,2270,Kon Tum,VNM-KTM,Kon Tum,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Kon Tum,102051,2019,citypopulation.de,
12024360.52,1568480.803,1280,2271,Play Cu,VNM-GLA,Gia Lai,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Play Cu,191684,2019,citypopulation.de,
12159798.05,1547459.682,1281,2272,Qui Nhon,VNM-BDN,Binh Dinh,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Qui Nhon,263892,2019,citypopulation.de,
11909070.7,1517716.073,1282,2273,Lumphat,KHM-RTN,Rotanokiri,CB,Cambodia,Provincial capital,0,0, ,0,0, ,Lumphat,,,,
12169001.28,1469102.583,1283,2274,Tuy Hoa,VNM-PYN,Phu Yen,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Tuy Hoa,121544,2019,citypopulation.de,
12028071.47,1421674.639,1284,2275,Buon Me Thuot,VNM-DLA,Dac Lac,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Buon Me Thuot,245951,2019,citypopulation.de,
11933449.35,1396964.29,1285,2276,Senmonorom,KHM-MKI,Mondol Kiri,CB,Cambodia,Provincial capital,0,0, ,0,0, ,Senmonorom,7268,2019,citypopulation.de,
12156422.73,1373375.587,1286,2277,Nha Trang,VNM-KHO,Khanh Hoa,VM,Vietnam,Provincial capital,0,0, ,57620,0, ,Nha Trang,285788,2019,citypopulation.de,
12071708.14,1339449.466,1287,2278,Da Lat,VNM-LDO,Lam Dong,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Da Lat,202124,2019,citypopulation.de,
11517860.39,473542.0549,1288,2279,Kemaman Harbor,MYS-TRN,Terengganu,MY,Malaysia,Other,0,0, ,57416,0, ,Kemaman Harbor,86100,2010,citypopulation.de,
11503010.61,423324.3064,1289,2280,Kuantan New Port,MYS-PHN,Pahang,MY,Malaysia,Other,418219,4,"250,000 to 499,999",57410,0,UN_Data_2010_2020,Kuantan New Port,384300,2010,citypopulation.de,
12034082.72,1223148.713,1290,2281,Phan Thiet,VNM-BTN,Binh Thuan,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Phan Thiet,194197,2019,citypopulation.de,
11481603.53,593631.8282,1291,2282,Kuala Terengganu,MYS-TRN,Terengganu,MY,Malaysia,Provincial capital,246266,5,"100,000 to 249,999",57420,0,UN_Data_2010_2020,Kuala Terengganu,315600,2010,citypopulation.de,
11359263.52,466175.3728,1292,2283,Kuala Lipis,MYS-PHN,Pahang,MY,Malaysia,Provincial capital,0,0, ,0,0, ,Kuala Lipis,13605,2000,citypopulation.de,
11322082.92,350833.1677,1293,2284,Kuala Lumpur,MYS-KLL,Kuala Lumpur,MY,Malaysia,National and provincial capital,1839451,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,Kuala Lumpur,1588750,2010,citypopulation.de,
11304494,341546.1473,1294,2285,Shah Alam,MYS-SLN,Selangor,MY,Malaysia,Provincial capital,195049,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Shah Alam,,,,
12283437.48,172454.7857,1295,2286,Kuching,MYS-SRW,Sarawak,MY,Malaysia,Provincial capital,157668,5,"100,000 to 249,999",51560,0,UN_Data_2010_2020,Kuching,511500,2010,citypopulation.de,
11349022.35,301565.5894,1296,2287,Seremban,MYS-NSM,Negeri Sembilan,MY,Malaysia,Provincial capital,385935,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Seremban,374400,2010,citypopulation.de,
11382974.9,244962.631,1297,2288,Melaka,MYS-MEL,Melaka,MY,Malaysia,Provincial capital,0,0, ,49970,1, ,Melaka,181400,2010,citypopulation.de,
11550510.52,166998.655,1298,2289,Johor Baharu,MYS-JOH,Johor,MY,Malaysia,Provincial capital,518627,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Johor Baharu,809900,2010,citypopulation.de,
11291469.61,61337.75863,1299,2290,Pekanbaru,IDN-RIA,Riau,ID,Indonesia,Provincial capital,897767,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Pekanbaru,882045,2010,citypopulation.de,
11558502.47,141259.9492,1300,2291,Singapore,SGP,Singapore,SN,Singapore,National capital,5703569,1,"5,000,000 and greater",50000,1,UN_Data_2010_2020,Singapore,4660,2024,citypopulation.de,
11271098.48,765931.6094,1301,2292,Pattani,THA-PTT,Pattani,TH,Thailand,Provincial capital,104617,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Pattani,45004,2019,citypopulation.de,
11275439.62,730736.2762,1302,2293,Yala,THA-YAL,Yala,TH,Thailand,Provincial capital,119744,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Yala,60617,2019,citypopulation.de,
11335107.29,717067.2825,1303,2294,Narathiwat,THA-NRH,Narathiwat,TH,Thailand,Provincial capital,133718,5,"100,000 to 249,999",57432,1,UN_Data_2010_2020,Narathiwat,41825,2019,citypopulation.de,
11381304.78,682350.7716,1304,2295,Kota Baharu,MYS-KLN,Kelantan,MY,Malaysia,Provincial capital,332288,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Kota Baharu,297700,2010,citypopulation.de,
11777713.82,1241180.169,1305,2296,Svay Rieng,KHM-SRI,Svay Rieng,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Svay Rieng,27822,2019,citypopulation.de,
11664423.75,1230213.361,1306,2297,Takev,KHM-TAK,Takev,CB,Cambodia,Provincial capital,0,0, ,0,1, ,Takev,31477,2019,citypopulation.de,
11872529.3,1228599.886,1307,2298,Thu Dau Mot,VNM-SBE,Song Be,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Thu Dau Mot,321607,2019,citypopulation.de,
11890776.46,1226437.473,1308,2299,Bien Hoa,VNM-DNA,Dong Nai,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Bien Hoa,830829,2019,citypopulation.de,
11873610.33,1204808.718,1309,2300,Ho Chi Minh City,VNM-HCM,Ho Chi Minh,VM,Vietnam,Other,8535000,1,"5,000,000 and greater",0,0,UN_Habitat_2020,Ho Chi Minh City,8993082,2019,citypopulation.de,
11597487.46,1187455.032,1310,2301,Kampot,KHM-KMP,Kampot,CB,Cambodia,Provincial capital,0,0, ,57500,1, ,Kampot,41192,2019,citypopulation.de,
11737304.18,1162096.199,1311,2302,Long Xuyen,VNM-AGI,An Giang,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Long Xuyen,239588,2019,citypopulation.de,
11698008.63,1119681.354,1312,2303,Rach Gia,VNM-KGI,Kien Giang,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Rach Gia,211351,2019,citypopulation.de,
11845841.34,1178962.352,1313,2304,Tan An,VNM-LAN,Long An,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Tan An,104489,2019,citypopulation.de,
11759345.43,1171716.711,1314,2305,Cao Lanh,VNM-DTH,Dong Thap,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Cao Lanh,87405,2019,citypopulation.de,
11840720.76,1158926.616,1315,2306,My Tho,VNM-TGI,Tien Giang,VM,Vietnam,Provincial capital,0,0, ,0,0, ,My Tho,124104,2019,citypopulation.de,
11795858.78,1147839.335,1316,2307,Vinh Long,VNM-VLN,Vinh Long,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Vinh Long,102047,2019,citypopulation.de,
11841610.43,1145463.068,1317,2308,Truc Giang,VNM-BTR,Ben Tre,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Truc Giang,,,,
11775821.28,1122507.662,1318,2309,Can Tho,VNM-CTH,Can Tho,VM,Vietnam,Provincial capital,1753000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020,Can Tho,812088,2019,citypopulation.de,
11837046.89,1111430.533,1319,2310,Tra Vinh,VNM-TVN,Tra Vinh,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Tra Vinh,90714,2019,citypopulation.de,
11796155.35,1073703.05,1320,2311,Soc Trang,VNM-STR,Soc Trang,VM,Vietnam,Provincial capital,0,0, ,0,1, ,Soc Trang,137305,2019,citypopulation.de,
11770179.72,1037967.909,1321,2312,Bac Lieu,VNM-MHA,Minh Hai,VM,Vietnam,Provincial capital,0,0, ,0,0, ,Bac Lieu,115508,2019,citypopulation.de,
10144768.09,3458768.084,1322,2313,Lhasa,CHN-XZN,Xizang,CH,China,Provincial capital,0,0, ,0,0, ,Lhasa,568927,2020,citypopulation.de,
10841182.72,2922368.642,1323,2314,Myitkyina,MMR-KST,Kachin State,BM,Myanmar,Provincial capital,306949,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Myitkyina,243031,2014,citypopulation.de,
10457464.43,2849727.33,1324,2315,Imphal,IND-MNP,Manipur,IN,India,Provincial capital,277196,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Imphal,418739,2011,citypopulation.de,
10421363.86,2589746.942,1325,2316,Haka,MMR-CST,Chin State,BM,Myanmar,Provincial capital,0,0, ,0,0, ,Haka,24926,2014,citypopulation.de,
10323023.79,2712845.973,1326,2317,Aizawl,IND-MZR,Mizoram,IN,India,Provincial capital,293416,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Aizawl,293416,2011,citypopulation.de,
10413937.96,3142225.172,1327,2318,Itanagar,IND-APD,Arunachal Pradesh,IN,India,Provincial capital,0,0, ,0,0, ,Itanagar,59490,2011,citypopulation.de,
10217269.81,3015600.11,1328,2319,Dispur,IND-ASS,Assam,IN,India,Provincial capital,0,0, ,0,0, ,Dispur,,,,
10476944.9,2958019.09,1329,2320,Kohima,IND-NGL,Nagaland,IN,India,Provincial capital,0,0, ,0,0, ,Kohima,99039,2011,citypopulation.de,
10228405.66,2945508.164,1330,2321,Shillong,IND-MGH,Meghalaya,IN,India,Provincial capital,143229,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Shillong,354759,2011,citypopulation.de,
10159762.17,2731088.068,1331,2322,Agartala,IND-TRP,Tripura,IN,India,Provincial capital,400004,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Agartala,400004,2011,citypopulation.de,
10064077.05,2718099.612,1332,2323,Dhaka,BGD-DAK,Dhaka,BG,Bangladesh,National and provincial capital,8906035,1,"5,000,000 and greater",0,1,UN_Data_2010_2020,Dhaka,11086309,2011,citypopulation.de,
10060388.15,2596141.287,1333,2324,Barisal,BGD-BRS,Barisal,BG,Bangladesh,Provincial capital,339308,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Barisal,339308,2011,citypopulation.de,
11632886.71,5380719.522,1334,2325,Dalandzadgad,MNG-OMN,Omnogovi,MG,Mongolia,Provincial capital,0,0, ,0,0, ,Dalandzadgad,28854,,citypopulation.de,
12258168.19,5603434.897,1335,2326,Saynshand,MNG-DRG,Dornogovi,MG,Mongolia,Provincial capital,0,0, ,0,0, ,Saynshand,,,,
12428709.42,4984945.437,1336,2327,Huhot,CHN-NMN,Nei Mongol,CH,China,Provincial capital,2010000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Huhot,2373399,2020,citypopulation.de,
11829143.09,4645750.834,1337,2328,Yinchuan,CHN-NNG,Ningxia,CH,China,Provincial capital,1700000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Yinchuan,1662968,2020,citypopulation.de,
11328427.8,4389739.634,1338,2329,Xining,CHN-QNG,Qinghai,CH,China,Provincial capital,1628000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Xining,1677177,2020,citypopulation.de,
11532699.18,4316181.717,1339,2330,Lanzhou,CHN-GAN,Gansu,CH,China,Provincial capital,3267000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Lanzhou,,,,
12507995.83,4119307.856,1340,2331,Luoyang,CHN-HEN,Henan,CH,China,Other,1982000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Luoyang,886257,2020,citypopulation.de,
12120840.13,4064535.092,1341,2332,Xi'an,CHN-SHA,Shaanxi,CH,China,Other,6303000,1,"5,000,000 and greater",0,0,UN_Habitat_2020,Xi'an,9392938,2020,citypopulation.de,
12223770.8,4962174.051,1342,2333,Baotou,CHN-NMN,Nei Mongol,CH,China,Other,2319000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Baotou,2104114,2020,citypopulation.de,
11585130.32,3589966.361,1343,2334,Chengdu,CHN-SCH,Sichuan,CH,China,Provincial capital,9074000,1,"5,000,000 and greater",0,0,UN_Habitat_2020,Chengdu,13568357,2020,citypopulation.de,
11858052.2,3445081.996,1344,2335,Chongqing,CHN-SCH,Sichuan,CH,China,Other,12479000,1,"5,000,000 and greater",0,0,UN_Habitat_2020,Chongqing,,,,
11877790.16,3070099.322,1345,2336,Guiyang,CHN-GUI,Guizhou,CH,China,Provincial capital,3226000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Guiyang,,,,
